step,timestamp_offset_seconds,road_id,road_name,speed_kmh,occupancy_pct,queue_length,signal_phase,signal_remaining_seconds
52,00:04:20,R24,"Koba Circle",32,51,10,RED,22
52,00:04:20,R25,"Swagat Circle",39,32,5,RED,15
53,00:04:25,R01,"Infocity Flyover",11,99,59,GREEN,43
53,00:04:25,R02,"Infocity Flyover Ramp",6,99,78,N/A,0
53,00:04:25,R03,"GIFT City Road",36,30,8,GREEN,29
53,00:04:25,R04,"Koba - Gandhinagar Highway",16,99,52,GREEN,22
53,00:04:25,R05,"GH Road",16,99,41,GREEN,15
53,00:04:25,R06,"GH-3 Circle",10,99,66,N/A,0
53,00:04:25,R07,"Gandhinagar-Ahmedabad Highway",33,51,14,GREEN,1
53,00:04:25,R08,"CH Road",28,57,18,RED,39
53,00:04:25,R09,"Sarkhej-Gandhinagar Highway",41,36,7,RED,32
53,00:04:25,R10,"Gandhinagar-Sarkhej Highway",37,39,11,N/A,0
53,00:04:25,R11,"CHH Road",29,54,14,RED,18
53,00:04:25,R12,"Sardar Patel Ring Road",52,22,2,RED,11
53,00:04:25,R13,"Gandhinagar Bypass Road",59,16,2,N/A,0
53,00:04:25,R14,"NH48",64,13,0,N/A,0
53,00:04:25,R15,"Sardar Patel Ring Road Flyover",48,27,3,N/A,0
53,00:04:25,R16,"Kudasan-Por Road",49,22,2,GREEN,28
53,00:04:25,R17,"Randesan Road",55,16,3,N/A,0
53,00:04:25,R18,"Mahatma Gandhi Road",46,26,6,GREEN,14
53,00:04:25,R19,"Pandit Dindayal Upadhyay Marg",45,28,3,GREEN,7
53,00:04:25,R20,"Shram Marg",49,22,2,N/A,0
53,00:04:25,R21,"Mansa Road",41,34,4,RED,38
53,00:04:25,R22,"Airport Road",58,22,0,N/A,0
53,00:04:25,R23,"Vaishnodevi Circle",36,38,9,RED,24
53,00:04:25,R24,"Koba Circle",32,48,10,RED,17
53,00:04:25,R25,"Swagat Circle",37,35,7,RED,10
54,00:04:30,R01,"Infocity Flyover",13,99,61,GREEN,38
54,00:04:30,R02,"Infocity Flyover Ramp",9,99,76,N/A,0
54,00:04:30,R03,"GIFT City Road",40,31,7,GREEN,24
54,00:04:30,R04,"Koba - Gandhinagar Highway",14,99,50,GREEN,17
54,00:04:30,R05,"GH Road",19,99,38,GREEN,10
54,00:04:30,R06,"GH-3 Circle",11,99,64,N/A,0
54,00:04:30,R07,"Gandhinagar-Ahmedabad Highway",37,51,13,RED,41
54,00:04:30,R08,"CH Road",28,64,20,RED,34
54,00:04:30,R09,"Sarkhej-Gandhinagar Highway",41,42,9,RED,27
54,00:04:30,R10,"Gandhinagar-Sarkhej Highway",39,43,8,N/A,0
54,00:04:30,R11,"CHH Road",28,54,12,RED,13
54,00:04:30,R12,"Sardar Patel Ring Road",56,22,2,RED,6
54,00:04:30,R13,"Gandhinagar Bypass Road",60,19,2,N/A,0
54,00:04:30,R14,"NH48",65,16,0,N/A,0
54,00:04:30,R15,"Sardar Patel Ring Road Flyover",53,21,4,N/A,0
54,00:04:30,R16,"Kudasan-Por Road",49,22,4,GREEN,23
54,00:04:30,R17,"Randesan Road",53,16,4,N/A,0
54,00:04:30,R18,"Mahatma Gandhi Road",45,30,4,GREEN,9
54,00:04:30,R19,"Pandit Dindayal Upadhyay Marg",46,29,7,GREEN,2
54,00:04:30,R20,"Shram Marg",48,22,1,N/A,0
54,00:04:30,R21,"Mansa Road",40,36,7,RED,33
54,00:04:30,R22,"Airport Road",53,23,0,N/A,0
54,00:04:30,R23,"Vaishnodevi Circle",32,43,11,RED,19
54,00:04:30,R24,"Koba Circle",29,46,12,RED,12
54,00:04:30,R25,"Swagat Circle",36,40,5,RED,5
55,00:04:35,R01,"Infocity Flyover",10,99,64,GREEN,33
55,00:04:35,R02,"Infocity Flyover Ramp",10,99,75,N/A,0
55,00:04:35,R03,"GIFT City Road",41,29,6,GREEN,19
55,00:04:35,R04,"Koba - Gandhinagar Highway",13,99,48,GREEN,12
55,00:04:35,R05,"GH Road",17,99,39,GREEN,5
55,00:04:35,R06,"GH-3 Circle",10,99,64,N/A,0
55,00:04:35,R07,"Gandhinagar-Ahmedabad Highway",32,54,13,RED,36
55,00:04:35,R08,"CH Road",31,64,19,RED,29
55,00:04:35,R09,"Sarkhej-Gandhinagar Highway",43,40,9,RED,22
55,00:04:35,R10,"Gandhinagar-Sarkhej Highway",39,43,10,N/A,0
55,00:04:35,R11,"CHH Road",33,53,10,RED,8
55,00:04:35,R12,"Sardar Patel Ring Road",55,25,1,RED,1
55,00:04:35,R13,"Gandhinagar Bypass Road",61,20,0,N/A,0
55,00:04:35,R14,"NH48",62,12,2,N/A,0
55,00:04:35,R15,"Sardar Patel Ring Road Flyover",51,22,2,N/A,0
55,00:04:35,R16,"Kudasan-Por Road",48,19,2,GREEN,18
55,00:04:35,R17,"Randesan Road",53,16,3,N/A,0
55,00:04:35,R18,"Mahatma Gandhi Road",46,33,6,GREEN,4
55,00:04:35,R19,"Pandit Dindayal Upadhyay Marg",46,23,6,RED,42
55,00:04:35,R20,"Shram Marg",51,23,3,N/A,0
55,00:04:35,R21,"Mansa Road",39,36,8,RED,28
55,00:04:35,R22,"Airport Road",54,17,1,N/A,0
55,00:04:35,R23,"Vaishnodevi Circle",35,41,8,RED,14
55,00:04:35,R24,"Koba Circle",33,46,8,RED,7
55,00:04:35,R25,"Swagat Circle",38,35,9,GREEN,45
56,00:04:40,R01,"Infocity Flyover",10,99,62,GREEN,28
56,00:04:40,R02,"Infocity Flyover Ramp",7,99,76,N/A,0
56,00:04:40,R03,"GIFT City Road",40,25,2,GREEN,14
56,00:04:40,R04,"Koba - Gandhinagar Highway",14,99,49,GREEN,7
56,00:04:40,R05,"GH Road",15,97,40,YELLOW,3
56,00:04:40,R06,"GH-3 Circle",7,99,67,N/A,0
56,00:04:40,R07,"Gandhinagar-Ahmedabad Highway",37,53,16,RED,31
56,00:04:40,R08,"CH Road",26,58,17,RED,24
56,00:04:40,R09,"Sarkhej-Gandhinagar Highway",40,41,10,RED,17
56,00:04:40,R10,"Gandhinagar-Sarkhej Highway",42,42,8,N/A,0
56,00:04:40,R11,"CHH Road",32,57,9,RED,3
56,00:04:40,R12,"Sardar Patel Ring Road",57,20,5,GREEN,41
56,00:04:40,R13,"Gandhinagar Bypass Road",58,16,1,N/A,0
56,00:04:40,R14,"NH48",63,16,2,N/A,0
56,00:04:40,R15,"Sardar Patel Ring Road Flyover",49,28,1,N/A,0
56,00:04:40,R16,"Kudasan-Por Road",46,20,4,GREEN,13
56,00:04:40,R17,"Randesan Road",55,15,3,N/A,0
56,00:04:40,R18,"Mahatma Gandhi Road",42,28,2,YELLOW,2
56,00:04:40,R19,"Pandit Dindayal Upadhyay Marg",44,22,1,RED,37
56,00:04:40,R20,"Shram Marg",48,19,1,N/A,0
56,00:04:40,R21,"Mansa Road",39,36,8,RED,23
56,00:04:40,R22,"Airport Road",58,20,4,N/A,0
56,00:04:40,R23,"Vaishnodevi Circle",36,43,8,RED,9
56,00:04:40,R24,"Koba Circle",31,48,12,RED,2
56,00:04:40,R25,"Swagat Circle",41,32,9,GREEN,40
57,00:04:45,R01,"Infocity Flyover",12,99,63,GREEN,23
57,00:04:45,R02,"Infocity Flyover Ramp",9,99,78,N/A,0
57,00:04:45,R03,"GIFT City Road",41,28,3,GREEN,9
57,00:04:45,R04,"Koba - Gandhinagar Highway",13,99,48,GREEN,2
57,00:04:45,R05,"GH Road",15,98,37,RED,40
57,00:04:45,R06,"GH-3 Circle",7,99,65,N/A,0
57,00:04:45,R07,"Gandhinagar-Ahmedabad Highway",36,49,12,RED,26
57,00:04:45,R08,"CH Road",26,63,17,RED,19
57,00:04:45,R09,"Sarkhej-Gandhinagar Highway",43,38,9,RED,12
57,00:04:45,R10,"Gandhinagar-Sarkhej Highway",40,41,7,N/A,0
57,00:04:45,R11,"CHH Road",32,53,9,GREEN,43
57,00:04:45,R12,"Sardar Patel Ring Road",52,20,1,GREEN,36
57,00:04:45,R13,"Gandhinagar Bypass Road",58,19,0,N/A,0
57,00:04:45,R14,"NH48",64,18,2,N/A,0
57,00:04:45,R15,"Sardar Patel Ring Road Flyover",47,28,5,N/A,0
57,00:04:45,R16,"Kudasan-Por Road",47,19,1,GREEN,8
57,00:04:45,R17,"Randesan Road",53,19,1,N/A,0
57,00:04:45,R18,"Mahatma Gandhi Road",43,31,3,RED,39
57,00:04:45,R19,"Pandit Dindayal Upadhyay Marg",48,24,7,RED,32
57,00:04:45,R20,"Shram Marg",51,20,3,N/A,0
57,00:04:45,R21,"Mansa Road",39,35,6,RED,18
57,00:04:45,R22,"Airport Road",58,17,0,N/A,0
57,00:04:45,R23,"Vaishnodevi Circle",34,44,9,RED,4
57,00:04:45,R24,"Koba Circle",27,49,11,GREEN,42
57,00:04:45,R25,"Swagat Circle",35,36,8,GREEN,35
58,00:04:50,R01,"Infocity Flyover",9,99,60,GREEN,18
58,00:04:50,R02,"Infocity Flyover Ramp",8,99,80,N/A,0
58,00:04:50,R03,"GIFT City Road",37,24,8,GREEN,4
58,00:04:50,R04,"Koba - Gandhinagar Highway",16,99,52,RED,42
58,00:04:50,R05,"GH Road",17,97,41,RED,35
58,00:04:50,R06,"GH-3 Circle",7,99,65,N/A,0
58,00:04:50,R07,"Gandhinagar-Ahmedabad Highway",34,56,13,RED,21
58,00:04:50,R08,"CH Road",30,59,20,RED,14
58,00:04:50,R09,"Sarkhej-Gandhinagar Highway",42,35,9,RED,7
58,00:04:50,R10,"Gandhinagar-Sarkhej Highway",38,38,9,N/A,0
58,00:04:50,R11,"CHH Road",32,58,14,GREEN,38
58,00:04:50,R12,"Sardar Patel Ring Road",56,21,4,GREEN,31
58,00:04:50,R13,"Gandhinagar Bypass Road",59,19,5,N/A,0
58,00:04:50,R14,"NH48",68,12,1,N/A,0
58,00:04:50,R15,"Sardar Patel Ring Road Flyover",48,25,7,N/A,0
58,00:04:50,R16,"Kudasan-Por Road",49,22,1,GREEN,3
58,00:04:50,R17,"Randesan Road",53,17,2,N/A,0
58,00:04:50,R18,"Mahatma Gandhi Road",41,30,4,RED,34
58,00:04:50,R19,"Pandit Dindayal Upadhyay Marg",43,29,1,RED,27
58,00:04:50,R20,"Shram Marg",52,18,4,N/A,0
58,00:04:50,R21,"Mansa Road",41,30,5,RED,13
58,00:04:50,R22,"Airport Road",57,16,0,N/A,0
58,00:04:50,R23,"Vaishnodevi Circle",35,46,8,GREEN,44
58,00:04:50,R24,"Koba Circle",32,48,8,GREEN,37
58,00:04:50,R25,"Swagat Circle",41,33,9,GREEN,30
59,00:04:55,R01,"Infocity Flyover",13,99,65,GREEN,13
59,00:04:55,R02,"Infocity Flyover Ramp",7,99,78,N/A,0
59,00:04:55,R03,"GIFT City Road",40,24,4,YELLOW,2
59,00:04:55,R04,"Koba - Gandhinagar Highway",15,99,50,RED,37
59,00:04:55,R05,"GH Road",20,99,39,RED,30
59,00:04:55,R06,"GH-3 Circle",10,99,64,N/A,0
59,00:04:55,R07,"Gandhinagar-Ahmedabad Highway",37,51,13,RED,16
59,00:04:55,R08,"CH Road",29,60,16,RED,9
59,00:04:55,R09,"Sarkhej-Gandhinagar Highway",45,36,6,RED,2
59,00:04:55,R10,"Gandhinagar-Sarkhej Highway",41,43,11,N/A,0
59,00:04:55,R11,"CHH Road",32,54,9,GREEN,33
59,00:04:55,R12,"Sardar Patel Ring Road",54,22,5,GREEN,26
59,00:04:55,R13,"Gandhinagar Bypass Road",60,15,3,N/A,0
59,00:04:55,R14,"NH48",63,19,1,N/A,0
59,00:04:55,R15,"Sardar Patel Ring Road Flyover",50,28,5,N/A,0
59,00:04:55,R16,"Kudasan-Por Road",47,21,2,YELLOW,1
59,00:04:55,R17,"Randesan Road",49,15,4,N/A,0
59,00:04:55,R18,"Mahatma Gandhi Road",47,26,3,RED,29
59,00:04:55,R19,"Pandit Dindayal Upadhyay Marg",45,27,2,RED,22
59,00:04:55,R20,"Shram Marg",50,20,3,N/A,0
59,00:04:55,R21,"Mansa Road",43,37,5,RED,8
59,00:04:55,R22,"Airport Road",57,18,1,N/A,0
59,00:04:55,R23,"Vaishnodevi Circle",35,41,7,GREEN,39
59,00:04:55,R24,"Koba Circle",32,44,12,GREEN,32
59,00:04:55,R25,"Swagat Circle",37,33,8,GREEN,25
60,00:05:00,R01,"Infocity Flyover",14,99,64,GREEN,8
60,00:05:00,R02,"Infocity Flyover Ramp",6,99,80,N/A,0
60,00:05:00,R03,"GIFT City Road",35,27,3,RED,39
60,00:05:00,R04,"Koba - Gandhinagar Highway",14,99,54,RED,32
60,00:05:00,R05,"GH Road",18,99,38,RED,25
60,00:05:00,R06,"GH-3 Circle",8,99,66,N/A,0
60,00:05:00,R07,"Gandhinagar-Ahmedabad Highway",37,54,12,RED,11
60,00:05:00,R08,"CH Road",29,59,16,RED,4
60,00:05:00,R09,"Sarkhej-Gandhinagar Highway",43,39,6,GREEN,42
60,00:05:00,R10,"Gandhinagar-Sarkhej Highway",39,41,10,N/A,0
60,00:05:00,R11,"CHH Road",31,56,14,GREEN,28
60,00:05:00,R12,"Sardar Patel Ring Road",56,21,1,GREEN,21
60,00:05:00,R13,"Gandhinagar Bypass Road",58,16,0,N/A,0
60,00:05:00,R14,"NH48",63,14,2,N/A,0
60,00:05:00,R15,"Sardar Patel Ring Road Flyover",50,24,3,N/A,0
60,00:05:00,R16,"Kudasan-Por Road",47,23,4,RED,38
60,00:05:00,R17,"Randesan Road",49,20,3,N/A,0
60,00:05:00,R18,"Mahatma Gandhi Road",44,28,3,RED,24
60,00:05:00,R19,"Pandit Dindayal Upadhyay Marg",49,28,4,RED,17
60,00:05:00,R20,"Shram Marg",47,16,0,N/A,0
60,00:05:00,R21,"Mansa Road",41,34,5,RED,3
60,00:05:00,R22,"Airport Road",52,23,1,N/A,0
60,00:05:00,R23,"Vaishnodevi Circle",37,45,9,GREEN,34
60,00:05:00,R24,"Koba Circle",30,48,9,GREEN,27
60,00:05:00,R25,"Swagat Circle",41,37,6,GREEN,20
61,00:05:05,R01,"Infocity Flyover",14,99,62,GREEN,3
61,00:05:05,R02,"Infocity Flyover Ramp",10,99,80,N/A,0
61,00:05:05,R03,"GIFT City Road",41,29,4,RED,34
61,00:05:05,R04,"Koba - Gandhinagar Highway",12,99,53,RED,27
61,00:05:05,R05,"GH Road",14,99,38,RED,20
61,00:05:05,R06,"GH-3 Circle",9,99,68,N/A,0
61,00:05:05,R07,"Gandhinagar-Ahmedabad Highway",35,54,11,RED,6
61,00:05:05,R08,"CH Road",25,57,19,GREEN,44
61,00:05:05,R09,"Sarkhej-Gandhinagar Highway",39,40,8,GREEN,37
61,00:05:05,R10,"Gandhinagar-Sarkhej Highway",39,44,6,N/A,0
61,00:05:05,R11,"CHH Road",30,55,13,GREEN,23
61,00:05:05,R12,"Sardar Patel Ring Road",55,18,1,GREEN,16
61,00:05:05,R13,"Gandhinagar Bypass Road",63,22,3,N/A,0
61,00:05:05,R14,"NH48",68,16,4,N/A,0
61,00:05:05,R15,"Sardar Patel Ring Road Flyover",50,23,7,N/A,0
61,00:05:05,R16,"Kudasan-Por Road",45,17,4,RED,33
61,00:05:05,R17,"Randesan Road",53,20,0,N/A,0
61,00:05:05,R18,"Mahatma Gandhi Road",42,28,6,RED,19
61,00:05:05,R19,"Pandit Dindayal Upadhyay Marg",45,23,2,RED,12
61,00:05:05,R20,"Shram Marg",49,16,2,N/A,0
61,00:05:05,R21,"Mansa Road",42,35,3,GREEN,43
61,00:05:05,R22,"Airport Road",54,17,0,N/A,0
61,00:05:05,R23,"Vaishnodevi Circle",35,43,5,GREEN,29
61,00:05:05,R24,"Koba Circle",32,46,11,GREEN,22
61,00:05:05,R25,"Swagat Circle",40,35,4,GREEN,15
62,00:05:10,R01,"Infocity Flyover",13,99,63,YELLOW,1
62,00:05:10,R02,"Infocity Flyover Ramp",5,99,78,N/A,0
62,00:05:10,R03,"GIFT City Road",35,26,7,RED,29
62,00:05:10,R04,"Koba - Gandhinagar Highway",13,99,51,RED,22
62,00:05:10,R05,"GH Road",18,99,39,RED,15
62,00:05:10,R06,"GH-3 Circle",11,99,66,N/A,0
62,00:05:10,R07,"Gandhinagar-Ahmedabad Highway",35,53,13,RED,1
62,00:05:10,R08,"CH Road",30,64,16,GREEN,39
62,00:05:10,R09,"Sarkhej-Gandhinagar Highway",45,37,5,GREEN,32
62,00:05:10,R10,"Gandhinagar-Sarkhej Highway",39,40,9,N/A,0
62,00:05:10,R11,"CHH Road",27,55,13,GREEN,18
62,00:05:10,R12,"Sardar Patel Ring Road",56,23,4,GREEN,11
62,00:05:10,R13,"Gandhinagar Bypass Road",58,16,0,N/A,0
62,00:05:10,R14,"NH48",65,15,0,N/A,0
62,00:05:10,R15,"Sardar Patel Ring Road Flyover",52,23,7,N/A,0
62,00:05:10,R16,"Kudasan-Por Road",45,21,6,RED,28
62,00:05:10,R17,"Randesan Road",55,19,0,N/A,0
62,00:05:10,R18,"Mahatma Gandhi Road",46,31,2,RED,14
62,00:05:10,R19,"Pandit Dindayal Upadhyay Marg",47,23,3,RED,7
62,00:05:10,R20,"Shram Marg",50,18,1,N/A,0
62,00:05:10,R21,"Mansa Road",41,29,4,GREEN,38
62,00:05:10,R22,"Airport Road",55,20,3,N/A,0
62,00:05:10,R23,"Vaishnodevi Circle",38,42,8,GREEN,24
62,00:05:10,R24,"Koba Circle",27,50,10,GREEN,17
62,00:05:10,R25,"Swagat Circle",38,32,5,GREEN,10
63,00:05:15,R01,"Infocity Flyover",11,99,64,RED,38
63,00:05:15,R02,"Infocity Flyover Ramp",9,99,80,N/A,0
63,00:05:15,R03,"GIFT City Road",39,26,5,RED,24
63,00:05:15,R04,"Koba - Gandhinagar Highway",13,99,48,RED,17
63,00:05:15,R05,"GH Road",19,98,42,RED,10
63,00:05:15,R06,"GH-3 Circle",8,99,69,N/A,0
63,00:05:15,R07,"Gandhinagar-Ahmedabad Highway",37,54,16,GREEN,41
63,00:05:15,R08,"CH Road",28,58,20,GREEN,34
63,00:05:15,R09,"Sarkhej-Gandhinagar Highway",44,37,6,GREEN,27
63,00:05:15,R10,"Gandhinagar-Sarkhej Highway",39,39,8,N/A,0
63,00:05:15,R11,"CHH Road",27,56,13,GREEN,13
63,00:05:15,R12,"Sardar Patel Ring Road",57,20,4,GREEN,6
63,00:05:15,R13,"Gandhinagar Bypass Road",60,15,1,N/A,0
63,00:05:15,R14,"NH48",66,19,3,N/A,0
63,00:05:15,R15,"Sardar Patel Ring Road Flyover",48,26,4,N/A,0
63,00:05:15,R16,"Kudasan-Por Road",46,16,1,RED,23
63,00:05:15,R17,"Randesan Road",52,19,4,N/A,0
63,00:05:15,R18,"Mahatma Gandhi Road",42,31,5,RED,9
63,00:05:15,R19,"Pandit Dindayal Upadhyay Marg",43,25,2,RED,2
63,00:05:15,R20,"Shram Marg",51,20,4,N/A,0
63,00:05:15,R21,"Mansa Road",41,33,3,GREEN,33
63,00:05:15,R22,"Airport Road",53,19,0,N/A,0
63,00:05:15,R23,"Vaishnodevi Circle",32,43,5,GREEN,19
63,00:05:15,R24,"Koba Circle",32,46,9,GREEN,12
63,00:05:15,R25,"Swagat Circle",37,37,7,GREEN,5
64,00:05:20,R01,"Infocity Flyover",12,99,59,RED,33
64,00:05:20,R02,"Infocity Flyover Ramp",9,99,80,N/A,0
64,00:05:20,R03,"GIFT City Road",38,27,6,RED,19
64,00:05:20,R04,"Koba - Gandhinagar Highway",16,99,49,RED,12
64,00:05:20,R05,"GH Road",17,99,39,RED,5
64,00:05:20,R06,"GH-3 Circle",12,99,68,N/A,0
64,00:05:20,R07,"Gandhinagar-Ahmedabad Highway",33,52,14,GREEN,36
64,00:05:20,R08,"CH Road",28,63,17,GREEN,29
64,00:05:20,R09,"Sarkhej-Gandhinagar Highway",39,34,9,GREEN,22
64,00:05:20,R10,"Gandhinagar-Sarkhej Highway",41,44,8,N/A,0
64,00:05:20,R11,"CHH Road",28,58,15,GREEN,8
64,00:05:20,R12,"Sardar Patel Ring Road",58,22,5,GREEN,1
64,00:05:20,R13,"Gandhinagar Bypass Road",57,15,4,N/A,0
64,00:05:20,R14,"NH48",64,15,3,N/A,0
64,00:05:20,R15,"Sardar Patel Ring Road Flyover",48,28,2,N/A,0
64,00:05:20,R16,"Kudasan-Por Road",50,22,2,RED,18
64,00:05:20,R17,"Randesan Road",53,17,3,N/A,0
64,00:05:20,R18,"Mahatma Gandhi Road",43,30,2,RED,4
64,00:05:20,R19,"Pandit Dindayal Upadhyay Marg",48,26,4,GREEN,42
64,00:05:20,R20,"Shram Marg",48,21,1,N/A,0
64,00:05:20,R21,"Mansa Road",37,34,8,GREEN,28
64,00:05:20,R22,"Airport Road",54,23,3,N/A,0
64,00:05:20,R23,"Vaishnodevi Circle",33,38,8,GREEN,14
64,00:05:20,R24,"Koba Circle",28,47,14,GREEN,7
64,00:05:20,R25,"Swagat Circle",37,40,7,YELLOW,3
65,00:05:25,R01,"Infocity Flyover",13,99,63,RED,28
65,00:05:25,R02,"Infocity Flyover Ramp",10,99,78,N/A,0
65,00:05:25,R03,"GIFT City Road",39,30,5,RED,14
65,00:05:25,R04,"Koba - Gandhinagar Highway",12,99,49,RED,7
65,00:05:25,R05,"GH Road",15,98,37,GREEN,45
65,00:05:25,R06,"GH-3 Circle",10,99,68,N/A,0
65,00:05:25,R07,"Gandhinagar-Ahmedabad Highway",32,50,14,GREEN,31
65,00:05:25,R08,"CH Road",29,59,18,GREEN,24
65,00:05:25,R09,"Sarkhej-Gandhinagar Highway",45,39,9,GREEN,17
65,00:05:25,R10,"Gandhinagar-Sarkhej Highway",39,39,10,N/A,0
65,00:05:25,R11,"CHH Road",30,55,11,GREEN,3
65,00:05:25,R12,"Sardar Patel Ring Road",58,20,4,RED,41
65,00:05:25,R13,"Gandhinagar Bypass Road",62,19,2,N/A,0
65,00:05:25,R14,"NH48",63,12,1,N/A,0
65,00:05:25,R15,"Sardar Patel Ring Road Flyover",47,27,3,N/A,0
65,00:05:25,R16,"Kudasan-Por Road",49,21,3,RED,13
65,00:05:25,R17,"Randesan Road",50,19,2,N/A,0
65,00:05:25,R18,"Mahatma Gandhi Road",43,31,3,GREEN,44
65,00:05:25,R19,"Pandit Dindayal Upadhyay Marg",47,22,5,GREEN,37
65,00:05:25,R20,"Shram Marg",50,18,5,N/A,0
65,00:05:25,R21,"Mansa Road",41,30,5,GREEN,23
65,00:05:25,R22,"Airport Road",58,17,2,N/A,0
65,00:05:25,R23,"Vaishnodevi Circle",38,39,8,GREEN,9
65,00:05:25,R24,"Koba Circle",29,49,11,GREEN,2
65,00:05:25,R25,"Swagat Circle",38,37,6,RED,40
66,00:05:30,R01,"Infocity Flyover",11,99,63,RED,23
66,00:05:30,R02,"Infocity Flyover Ramp",10,99,79,N/A,0
66,00:05:30,R03,"GIFT City Road",37,27,2,RED,9
66,00:05:30,R04,"Koba - Gandhinagar Highway",14,99,53,RED,2
66,00:05:30,R05,"GH Road",17,99,42,GREEN,40
66,00:05:30,R06,"GH-3 Circle",11,99,66,N/A,0
66,00:05:30,R07,"Gandhinagar-Ahmedabad Highway",36,49,13,GREEN,26
66,00:05:30,R08,"CH Road",29,64,20,GREEN,19
66,00:05:30,R09,"Sarkhej-Gandhinagar Highway",42,39,5,GREEN,12
66,00:05:30,R10,"Gandhinagar-Sarkhej Highway",41,43,10,N/A,0
66,00:05:30,R11,"CHH Road",31,55,15,YELLOW,1
66,00:05:30,R12,"Sardar Patel Ring Road",55,20,3,RED,36
66,00:05:30,R13,"Gandhinagar Bypass Road",60,14,4,N/A,0
66,00:05:30,R14,"NH48",68,15,0,N/A,0
66,00:05:30,R15,"Sardar Patel Ring Road Flyover",52,25,3,N/A,0
66,00:05:30,R16,"Kudasan-Por Road",47,20,3,RED,8
66,00:05:30,R17,"Randesan Road",50,16,1,N/A,0
66,00:05:30,R18,"Mahatma Gandhi Road",45,33,5,GREEN,39
66,00:05:30,R19,"Pandit Dindayal Upadhyay Marg",48,24,2,GREEN,32
66,00:05:30,R20,"Shram Marg",50,18,0,N/A,0
66,00:05:30,R21,"Mansa Road",38,36,4,GREEN,18
66,00:05:30,R22,"Airport Road",56,24,2,N/A,0
66,00:05:30,R23,"Vaishnodevi Circle",36,42,8,GREEN,4
66,00:05:30,R24,"Koba Circle",27,46,13,RED,42
66,00:05:30,R25,"Swagat Circle",40,39,10,RED,35
67,00:05:35,R01,"Infocity Flyover",12,99,61,RED,18
67,00:05:35,R02,"Infocity Flyover Ramp",10,99,77,N/A,0
67,00:05:35,R03,"GIFT City Road",40,27,5,RED,4
67,00:05:35,R04,"Koba - Gandhinagar Highway",15,99,52,GREEN,42
67,00:05:35,R05,"GH Road",20,98,42,GREEN,35
67,00:05:35,R06,"GH-3 Circle",8,99,70,N/A,0
67,00:05:35,R07,"Gandhinagar-Ahmedabad Highway",33,48,16,GREEN,21
67,00:05:35,R08,"CH Road",28,63,17,GREEN,14
67,00:05:35,R09,"Sarkhej-Gandhinagar Highway",41,41,8,GREEN,7
67,00:05:35,R10,"Gandhinagar-Sarkhej Highway",43,40,7,N/A,0
67,00:05:35,R11,"CHH Road",31,52,10,RED,38
67,00:05:35,R12,"Sardar Patel Ring Road",52,22,5,RED,31
67,00:05:35,R13,"Gandhinagar Bypass Road",63,21,2,N/A,0
67,00:05:35,R14,"NH48",67,15,0,N/A,0
67,00:05:35,R15,"Sardar Patel Ring Road Flyover",52,29,3,N/A,0
67,00:05:35,R16,"Kudasan-Por Road",47,22,2,RED,3
67,00:05:35,R17,"Randesan Road",54,17,1,N/A,0
67,00:05:35,R18,"Mahatma Gandhi Road",47,28,6,GREEN,34
67,00:05:35,R19,"Pandit Dindayal Upadhyay Marg",47,23,4,GREEN,27
67,00:05:35,R20,"Shram Marg",50,15,1,N/A,0
67,00:05:35,R21,"Mansa Road",42,34,6,GREEN,13
67,00:05:35,R22,"Airport Road",55,20,4,N/A,0
67,00:05:35,R23,"Vaishnodevi Circle",35,45,5,YELLOW,2
67,00:05:35,R24,"Koba Circle",27,49,10,RED,37
67,00:05:35,R25,"Swagat Circle",41,38,4,RED,30
68,00:05:40,R01,"Infocity Flyover",11,99,62,RED,13
68,00:05:40,R02,"Infocity Flyover Ramp",8,99,76,N/A,0
68,00:05:40,R03,"GIFT City Road",41,25,2,GREEN,44
68,00:05:40,R04,"Koba - Gandhinagar Highway",12,99,47,GREEN,37
68,00:05:40,R05,"GH Road",20,97,39,GREEN,30
68,00:05:40,R06,"GH-3 Circle",12,99,64,N/A,0
68,00:05:40,R07,"Gandhinagar-Ahmedabad Highway",34,50,17,GREEN,16
68,00:05:40,R08,"CH Road",31,63,18,GREEN,9
68,00:05:40,R09,"Sarkhej-Gandhinagar Highway",39,41,5,GREEN,2
68,00:05:40,R10,"Gandhinagar-Sarkhej Highway",40,45,12,N/A,0
68,00:05:40,R11,"CHH Road",28,51,10,RED,33
68,00:05:40,R12,"Sardar Patel Ring Road",54,24,4,RED,26
68,00:05:40,R13,"Gandhinagar Bypass Road",62,20,3,N/A,0
68,00:05:40,R14,"NH48",63,12,4,N/A,0
68,00:05:40,R15,"Sardar Patel Ring Road Flyover",48,24,7,N/A,0
68,00:05:40,R16,"Kudasan-Por Road",48,22,1,GREEN,43
68,00:05:40,R17,"Randesan Road",51,14,0,N/A,0
68,00:05:40,R18,"Mahatma Gandhi Road",41,34,4,GREEN,29
68,00:05:40,R19,"Pandit Dindayal Upadhyay Marg",48,25,3,GREEN,22
68,00:05:40,R20,"Shram Marg",49,20,5,N/A,0
68,00:05:40,R21,"Mansa Road",38,37,7,GREEN,8
68,00:05:40,R22,"Airport Road",53,17,3,N/A,0
